FirstName,gender
jennibeth,0
je-an,0
elvira,0
ramond,1
eromel,1
gina,0
evangeline,0
romeo,1
marvie joy,0
robbie,0
amparo,0
virgilio,0
jolito,1
rovigane,0
ronelo,1
alfredo,1
danilo,1
rustico,1
liza mae,0
santos,1
jambi,1
rhodora,0
janirah,0
mujiahid,1
suzzete,0
jholet,0
mark anthony,1
mary jane,0
melodie,0
helen,0
merylin,0
jaymark,1
joei mae,0
cristina,0
ailyn,0
alexander,1
abigail,0
evelyn,0
maria christine,0
rizza mae,0
xerwen rey,1
letecia,0
maria fe,0
jelyn rullan,0
steve,1
harvey labastida,1
cesar loayon,1
evelyn,0
annabel,0
antonio,1
sitti,0
norma gildore,0
estrella,0
kuray,0
melinda mendez,0
jonalyn,1
jovencio,1
gilbert,1
raul,1
juanito looc,1
frazier,1
ni¥o ian,1
claire,0
cristino,1
jamillah,0
francis eric,1
ernesto,1
winda,0
joed,1
joyce,0
luisa,0
junalyn,0
marilou,1
janice,0
juliel,0
kristine jeal,0
segundo,1
vilma,0
philip,1
bernadette,0
analyn,0
nova,0
elmo,1
jeanny,0
samuel,1
emmanuel,1
anjely may,0
michel,1
joselito d,1
rona,0
linda,0
orlano,1
antero,1
julieta,0
christian albert,0
jovelyn,0
ferdinand,1
perlita,0
cristan,1
ashiela,0
jasmine angelie,0
cirilo,1
julieta,0
azucena,0
irene,0
adeflor,0
marie joy,0
evangeline,0
aurora,0
joshua angelo,1
lourdes,0
carlos,1
adelardo,1
joseph,1
adolberto abarca,0
castro,1
joseph,1
edilberto,1
c. ranay,0
brenda,0
edel jack,1
elvie,0
michael,1
thelma,0
corazon,0
jess,1
ryan kristian,1
lito,1
alberto,1
grecelyn,0
nen,0
cresenciano,1
dines,1
christine,0
richie,0
arthur,1
rebecca,0
anita,0
adrian,1
elsie,0
melodina,0
merlyn,0
cheryl,0
fil octavio,1
alan,1
susan,0
rosalinda,0
marie jane,0
cenen,1
sweet jhesserie,0
anevie joyce,0
victorino,1
ricalin,0
isabelo,1
micheal dave,1
rechel,0
annel,1
art,1
elmer sr.,1
rosana,0
ruben,1
ana lisa,0
fatima,0
gonzalo rivera,1
myca prence,0
cleotilde,0
jovencio,1
basilio,1
marilou,0
margie,0
matthew,1
ma. carol,0
russel,1
noli,1
joseph mark,1
crispin,1
perly,0
emelita,0
rico daayata.,1
lottie,0
sonny,1
maria helena,0
pedro,1
hannah charmaine,0
lydia,0
cyndril daray,0
roberto,1
concordia,1
mark joseph,1
michelle,0
"edwin, aq",1
romelina,0
nelson,1
mary grace,0
le april,0
ariane,0
julieta,0
flomar,1
james paul,1
nelia,0
danilo,1
romulo,1
rodolfo a,1
jigger,1
marcelina,0
vannessa,0
alvin,1
robert,1
jela mari,1
nelson,1
rovilyn,0
judy ann,0
rjay,1
joshua,1
armida,1
zerah,0
jovita,0
william,1
marites,0
mary ann,0
leovy,1
tita,0
analiza,0
gelan,1
maria fe,0
dan ray,1
teofilo,1
rhian,1
shiervey,0
ismael e,1
ricardo,1
justine,1
florentina dawa,0
rooster jorge,1
recarlito,1
glenda,0
cheril,0
ireneo,1
catalina,0
lanie,0
alicia,0
angeline sarah,0
frencess leen,0
jonathan,1
rosemay,0
jacklyn,0
charie,0
anecita gella,0
romeo,1
marina,0
luremy,0
raymart,1
sherwin,1
rodel,1
eloisa,0
magtanggol,1
beronio,1
jefive,1
jennefer,0
luzviminda,0
ester,0
paulino,1
laura,0
antonio jr.,1
james,1
antonio,1
ronnie datwin,1
virgilio,1
laarni,0
luchie,0
joy catheren,0
michael c,1
alberto,1
myacinth,0
angel,1
varian,1
sheila,0
sellie jun,1
aldrin,1
jay,1
norman sr.,1
felisa,1
jhong,1
nasroden,1
gavino,1
honesto,1
annally,0
milacel,0
nicel,0
constanti,1
harvey,1
walfrido,1
nelia,0
noel bonifacio,1
elvira,0
nilo,1
nestora,0
rolando,1
cherry,0
annie mae,0
abdurahman,1
raymundo,1
nandie,1
felipa,0
carlito,1
proculo,1
melanie,0
junalyn,0
artemio,1
pacifico,1
crecelo,1
susana,0
liza,0
talisik,0
edna estrilla,0
michelle,0
ryan,1
samuel,1
victori,0
jim ruan,1
marichue,0
junelyn,0
arnil,1
raymart,1
anna may,0
christian jay,1
anna maria,0
rhodora,0
marissa,0
miriam,0
raul,1
janeth,0
ian ceazar,1
dionisio,1
mylene,0
librado jr.,1
emily,0
edwardo,1
ross,0
aldrin,1
ceasar,1
juliet,0
jimmy,0
marlyn,0
domingo,1
ronie,1
vicenta villaren,0
mary grace,0
kate elizabeth,0
christy p,0
noralie,0
maria evelyn,0
lauriano,1
alita,1
alm,0
rayne lyn,0
rico,1
japeth,1
roque,1
maria cecilia,0
jeffrey,1
virginia,0
oscar fer,1
oca,0
juliana,0
romarico jr,1
epifania,0
paul michael,1
teresa,0
julio,1
wilma,0
junrey,1
rosana merasol,0
renato jr.,0
princess joy,0
tolentino,1
melanie,0
elizabeth,0
rolando,1
soledad,0
adjerico,1
isabelo,1
rodolfo,1
mary ann,0
pearl joy,0
glorianne may,0
farolito,1
danilo,1
emmanuel,1
elmira,0
jerry cruhedo,1
rogelio,1
leopoldo,1
weena,0
beatriz binanua,0
michael alvaro,1
cezaria,0
joanne,0
estela gabagat,0
grace jenel,0
merry joy,0
dorie,0
editha,0
brenda,0
rijejes,1
cara,0
ronaldo,1
darwin,1
alejandro,1
salalhashbaz,0
roy michael,1
richel,0
sheinlain,0
leopoldo,1
jomary,1
diego,1
lourdes r,0
verlyn,0
berkis,1
archie,1
evelyn,0
jeffrey,1
rozalina,0
maria fe,0
wella,0
agnilo nuñez,1
emeliana,0
noel john,1
evangeline,0
armel,1
genaro,1
maribel,0
lydia,0
genei,0
alfredo,1
rodelio,1
rhea,0
benjie,1
joy,0
melanio,1
manuel,1
joseph,1
carmelita,0
aida,1
inecita,0
ulysses,1
dominic lariza,1
islumar,1
rhea,0
rebeca,0
susitta mendoza,0
joyce faith,0
janet,0
jaime,1
maria susette,0
jayson,1
riche bhard,1
aris,1
jonathan dela,1
james lee,1
ana liza,0
stephen,1
helen,0
tomas,1
jaime,1
jean,0
elizabeth,0
reggie i,1
alfredo,1
ederlina,0
delfin,1
paulino,1
maria elvera,0
marievic,0
ace francis,1
elmer,1
joseph,1
marilou,0
marlon,1
ma. teresa,0
ronald,1
lenie,0
veronica,0
charley,0
karen cesca,0
felna,0
minda,0
jeneville,0
dimple,0
irene,0
jasten,0
susana,0
restituto,1
erick john,1
virgilio,1
floyd,1
alma /or,0
janeth,0
ana mercy,0
hermelina,0
yolanda,0
ma. myrna,0
vergenia,0
marcelo jr,1
jenn,0
keenji,1
francisco,1
geraldine l,0
jasmine jole,0
ridgeway,1
felwin,1
catherine grace,0
ariel,1
avelino,1
junell,1
judith,0
marilou,0
emma li.,0
glen,1
jr emman,1
edwin,1
louvla rhynss,0
sherelyn,0
joel baintin,1
celestino,1
mechille,0
asiren dante,1
merlita,0
"jennifer, an",0
gilbert,1
togonon,1
fausto,1
liam james,1
leonilo,1
estela,1
samuel g,1
ronald,1
edgar frances,1
timoteo ariz,1
ian francis,1
daniel,1
janice,0
zosemo,1
ramon,1
merly florida,0
mario,1
rolita nillos,0
hussien labado,1
erwin,1
bitilliana tanduyan,0
maria florita,0
marcelo,1
janet,0
wilson,1
marcial,1
guilllermo,1
jezzrie,0
eflida,0
elizabeth,0
edwin,1
mark anthony,1
teresita,0
dometila,0
marco achilles,1
anucita,0
dave,1
eduardo salvador,1
crisanta,0
marivic,0
franklinv.,1
maximo,1
montano,1
roland,1
nihaya,0
benjamin,1
nolito,1
chellome,0
fermin,1
wendell jason,1
monorato,1
alora,0
rona,0
nikko pangdao,1
jenlyn,0
jaffaith,1
ma.fe,0
jennelyn,0
lorna,0
mona gladys,0
flora,0
felina,0
emelyn,0
ma. trisky,0
crisanto,1
antonio,1
crisanta,0
wenie,0
manuelito,1
jayson,1
bienvenido,1
fe,0
francis,1
violeta,0
oliver,1
edilberto,1
cresencio jr.,0
jomar,1
lesly,0
rocaya,0
jumar,1
remar lynn,0
greg,1
sharon,0
maricel,0
yee,0
cristita,0
joebirth,1
ermie,1
ronnie,1
joebert,1
milagros,0
rainier jay,1
jimmy lou,1
normina,0
adonis gabriel,1
edmer,1
melinda mendez,0
rodrigo,1
nicolas r,1
lourdes,0
hydee,0
judith templa,0
athena aliafe,0
rolando,1
manny,1
flordelita,0
fresco,1
gregorio,1
mary grace,0
isidora,0
fulgencio,1
elsie,0
jess rel,1
joniel august,1
arvis,1
edegracia,0
villous b,1
rogelio,1
lily,0
ma. ruby,0
elysha,0
rene diego,1
lovely rose,0
almira,0
benjamin ju.,1
hamed,1
rona,0
rosalina,0
lenie,0
irish,0
estrella j,0
leonila,0
geraldine,0
ofelia buned,0
eliseo,0
maiko,1
cathrine,0
alejandro,1
ismaelita,0
maria victoria,0
rolando,1
marissa,0
marius jan,1
harry,1
ofelia o,0
naume,0
armie,0
noel,1
francisca,0
agnes,0
cennon,1
tita,0
junerio,1
gertrudes,0
apolonio,1
emily,0
ma. carolyn,0
ismael,1
genes,1
mhaan,0
marybeth,0
concepcion,0
ma. cecilia,0
tiffany,0
romany ianne,0
reynaldo,1
merlie,0
simplicia,0
eric,1
meriam,0
dennie,1
shirly ann,0
edgar,1
alexis,1
samuel,1
richel,0
inocencio,1
elesio c,1
merilyn,0
richie,1
kristopher,1
jacquelyn,0
jason,1
estrella,0
nida,0
divina,0
roselyn,1
ferry,0
monina,0
l. gonzales,1
delia,0
carina,0
vivian,0
jovener,1
lilibeth,0
madelyn,0
elias,1
neilmar,1
chielan jhie,1
harrit,0
dindo,1
ma. cristina,0
rosalinda,0
dailiza,0
stephanie,0
editha,0
david,1
rita,0
geribel,0
guillermo jr.,1
john,1
jay,0
charlie,1
lebert,1
eva,0
wylliam krisstoffer,1
alex,1
fernando palman,1
cesario,1
ma. wilma,0
jon romeo,1
bernie,1
feliciano,1
patricia,0
romnick,1
allan,1
ma. araceli,0
sinfroniana,0
edwin quemada,1
maria,0
anita,0
troy,1
vicent,1
jessie,1
marivec,0
"erlinda,",0
corazon,0
adrian,1
eugene,1
jose,1
heisiez,0
maribeth,0
arlyn,0
ludovico,1
eduardo,1
daniella,0
baselig,1
mark gerald,1
john michael,1
nestor,1
remedios,1
edwin james,1
jessa jean,0
maribeth,0
magno g.,1
richard,1
nelvin,1
noemi,0
marlou,1
lourdes,0
jenecel,1
consolacion,0
flordileza,0
gene,1
glaiza,0
eugenio,1
hazel,0
armando,1
jessica,0
mary hanzel,0
merle,0
oscar,1
johny,1
roldan,1
rodrigo c,1
ruelito,1
angelito agustin,1
wilma,0
edgar,1
thomas jr.,1
amanda,0
patrick bryle,1
fidelberto david,1
mary,0
lordjaysson lee,1
esmeralda,0
evelyn,0
lerma,0
rannie plangca,1
leonarda,0
rowena,0
renato,1
juanito,0
carmelita,0
bobby,1
lolita,0
daniel,1
luisa,0
ma socorro,0
leowelyn,0
luzviminda,0
ervyl,0
leonor,0
blaire,0
charlie,1
alice,0
bernadette,0
j-ar,1
antonio,1
dario dormido,1
aida,0
may jean,0
rosalinda patrocinio,0
carlo jay,1
antonio,1
christopher,1
mercy,0
warly,1
doroteo,1
lendon,0
lilibeth,0
benitacia,0
remias,1
josephu,1
daisy palingkod,0
roel jr,1
felimon,1
erlina,0
ma. teresita,0
diajelia,0
ryan,1
angelito,1
joanna cheewone,0
yoradyl,1
anna ria,0
antonio,1
karen,0
victoria,0
ernesto,1
estrella,0
elizabeth,0
vanessa rivero,0
darwisa,0
rosalita,0
angelie,0
mario,1
anita,0
ruby,0
evelyn perocillo,0
marbelina,0
esterlita,0
carmina,1
mariano,1
lily ann,0
russel,1
jaina,0
azalea,0
henrisa,0
lolita,0
benito,1
guadalupe,0
evelyn,0
diolito,1
brenda,0
christy roca,0
rommel,1
alexis,1
corazon,0
rey fernando,1
marnelli,0
gricel,0
michael,1
bonifacia,0
joi,1
liza,0
jan rey,1
moren,0
chritian,1
lucia,0
christoffer rex,1
daniel,1
hannah,0
nestor,1
jiggy,1
norwaldo,1
denis paulo,1
rosalinda,0
althea cris,0
lerma,0
agustin,1
violeta codezar,1
aida,0
ryan paul,1
roy,1
mercedita,0
marivic,0
myrna,0
rowena,1
juanito,1
julie,0
eliza,0
gregorio j,1
edrian carlo,1
angela,0
verginia,0
elizabeth,0
lolita,0
marife,0
eva,0
greg,1
reyna,0
rizalina,0
miraflor,0
nielboy,1
elsa,0
joe ann,0
crisanta,0
analissa,0
vanessa,0
felicito,1
leon jr.,1
demetrio,1
conchita ulie,0
sarrah,0
belen,0
corazon,0
adnachiel john,1
madonna,1
estelito,1
argie,0
val arthur,1
abdulhan,1
charmaine,0
jesus,1
marilyn,0
therese joy,0
albin,1
geraldine,0
frumencia,0
paulino,1
jamal,1
analyn,0
myla,0
jean,0
anecita pasunting,0
ruben,1
potenciana,0
jovelyn,0
jonathan,1
johann carlo,1
mario,1
marilyn,0
zenadia,0
kit nala,1
felipe,1
ana jocelyn,0
cloy,1
myra,0
lourdes,0
juana,0
michael,1
benjamin,1
charlie,1
catherine jr,0
marisa b./cosme,0
cirila,0
delia,0
melanie,0
mario,1
rujim,1
marilyn,0
celiamy,0
estela c,0
sheila mae,0
rosemarie,0
moises,1
arne gene,1
deorenel,1
"crisanto, jr.",1
darlene joy,0
jaybi,1
angelina,0
nora,0
lyvia,0
joan,0
gerlette,0
rosemarie t,0
minola,0
wenifredo jr.,1
rozzane chavez,0
silbano,1
michael f,1
roldan,1
norma,0
nancy,0
maureen,0
alex f,1
reneboy,1
virgie,0
jerry b,1
angie marie,0
andrew villadares,0
vivian,0
crisanta m,0
jairus,1
evenezer,1
justinita,0
may ann,0
elmer,1
jose sr.,1
rechel,0
loraine,0
luceno,1
jay roy,1
jesson,1
florinda,0
alma t.,0
alvin,1
irish may,0
leofold,1
"ben, ca",1
emily,0
jessica,0
jushua,1
rechiel,0
susana,0
raul,1
evelyn,0
maricel,0
jayjay,1
norie jun,1
mariel,1
carmel jean,0
kent,1
jenel,0
aaron christopher,1
dominga jualo,0
shakira may,0
romeo roed,1
michael,1
joselito,1
erlinda,0
transito,1
sarah jane,0
gerardo,1
raul,1
merlinda,0
dionesia,0
manzano,1
agrepina,0
richard,1
abtahi,1
cayetano,1
agnes,0
michael,1
johnny,1
jose,1
rodel,1
riza,0
adelaida,0
maulene,0
ronnie,1
karina,0
enrique,1
jenny,0
mildred,0
ano,1
darwin,1
cristita,0
rodrigo,1
flora,0
wilfreda,0
mark rochelle,1
magdalena dela,0
severina,0
rolando,1
diorenil,0
mary angelie,0
jacqueline,0
magdaleno jr,1
suraida,0
ely,1
elma sanggolian,0
ricardo aquino,1
susana,0
rey,0
elsa,0
angelo zamila,0
rogelio,1
arnold,0
greg,1
john andrie,1
daisy,0
hermenegildo,1
jaide,0
rabuya,0
agripino fulloso,1
sheilamae,0
jonathan jr.,1
raymundo jr.,1
marites,0
imelda,0
jean,0
paz,0
ananias,1
ruben,1
loreliza,0
nelo,1
jocelyn,0
gabriel,1
domingo,1
pilar,0
michell,0
arjane malinao,0
darius,1
marlita,0
reynato,1
aldrina,0
jaime,1
enriquita,0
gloria yap,0
ramon,1
virginia,0
rovelyn,0
christopher,1
imelda,0
vann kevin,1
clenia,0
vicente jr.,1
anita,0
jourlyn,0
cresanto,1
jovella m,0
rhea selvia,0
madiline,0
ruel españa,1
michelle dura,0
josephine,0
restituto jr.,1
gloria bandala,0
letecia,0
roselyn,0
eileen fernandez,0
antonio,1
rosebie,0
ryan,1
lorna,0
florencio,1
marie kristine,0
teodomero,1
grace,0
lisa,0
zius,1
ronilo,1
sherwin d,1
cristina,0
jemima,0
ailen,0
aian rey,1
maricel,0
dominador,1
mary joy,0
p. yongis,0
rey daohog,1
marissa,0
remy,1
marilou,1
adolf,1
landy,1
ricardo,1
dominador,1
philip,1
rina,0
santifer,1
allan,1
jesusan,0
teresita,0
rosalina,0
rececca,0
mario,1
aladin,1
merryjane,0
melanie,0
zenaida,0
norma jaen,1
jiji,0
ronnie,1
orasto,1
erlyn,0
ridzma,0
julious,1
leah,0
edgardo,1
khing plaza,1
arnel,1
evelyn,0
peramli,1
deodelina,0
maniwas,1
jovito,1
genelyn,0
amelia,0
"bienvenido, jr",0
fregentino,1
mary jane,0
erica lyn,0
josphine,0
jesus,1
junelle,1
virgilio,1
cheriecel,0
"jennifer, an",0
jesabel cornelio,0
rodrigo jr.,1
mary jane,0
canuto,1
nick,1
charliemagne sr,1
erwin,1
silvestre,1
myrna,0
carmelita,0
franklin,1
danilo tabay,1
frediric,1
ana mila,0
aileen,0
yolly fe,0
archie,1
jocelyn,0
ma. teresita,0
zenona,0
grace,0
miliva,0
luzviminda,0
dennis,1
jose eleo,1
isidro,1
marcelino,1
marianne angeles,0
antonio casas,1
nursha,0
jessica,0
jay r,1
jeriel kenneth,1
eden t,0
rex,1
rea sambuto,0
florentino,1
may rose,0
annabelle,0
rebecca,0
ferly,0
ronald,1
nicanor eduard,1
josephine,0
alvin jumawan,1
joan,0
liezel,0
merle,0
silvia,0
jean ellah,0
ivan,1
rosalinda,0
jason patatag,1
jesus,1
ma. cristine,0
abner yama,1
vhea clarisse,0
cherlyn,0
adrian,1
crispulo jr.,1
mary grace,0
romeo jr,1
hernani,1
emelie,0
alma,0
mona liza,0
irish jane,0
juliano,1
francisco,1
gonzalo,1
fatiya,0
fernando,1
jenny,0
cecilia,0
corazon,0
jennifer,0
elie,1
ma. lilibeth,0
jamie eula,0
elman,1
emelia,0
maribeth,0
grace rushelle,0
gladys,0
florence,1
carlito jr.,1
alan,1
ludivina,0
alfredo,1
marde gay,0
roel,1
robert,1
winston,1
anna mae,0
angelito,1
beverly saquilabon,0
soly maria,0
anthony,1
yvony,0
eleazar,1
digna g,0
cristene,0
momo,1
eliseo,1
arcelita,0
ma. liza,0
rico daayata.,1
freddie,1
ronald,1
reymund,1
eufrocina,0
roberto,1
wilfredo,1
ma. marife,0
cresencia,0
raddy,1
shygelene hope,0
henry e,1
josephine,0
alfredo,1
gemma rosello,0
avelio,1
naida,0
analyn,0
jenelyn,0
aniya,0
pedro,1
luchie,0
lazaro,1
perlyn,0
gilda,0
jenny valencia,0
noel,1
teodolfo,1
mary faith,0
rosita,0
jocelyn,0
quirino,1
eric john,1
alvin,1
lyka,0
donamae ladao,0
lucita,0
domingo,1
joash,1
melchisedeck,1
cherryl,0
lourdes,0
shirly,0
mark,1
merlyn,0
jose ronilo,1
romel,1
reynaldo,1
alexander,1
reynaldo,1
allan,1
rosita m,0
janice,0
samson jr,1
peter,1
alvin,1
amor,0
ricky,1
edwin,1
mae anna,0
giovanie,1
robert,1
nonito,1
bonifacio,1
hilbert,1
christopher almazar,1
nestor,1
jessie,0
sesimio,1
mary grace,0
arlene cruz,0
mark john,1
mary joy,0
cresencio,1
elsa,0
olympio,1
avelina,0
may john,1
dante,1
lourdes,0
roselyn rosette,0
bernardo d,1
henry,1
daphny,0
anaclita ando,0
cynthia,0
ramil,1
kirk joshua,1
eduardo,1
helen,0
franz kiven,1
ebenezer,1
angeles,0
benedicta,0
rey edward,1
edgar,1
erlinda ee.,0
jayson,1
rafaelme,1
feleciano,1
janneth,0
laarne,0
mahlyn,0
eligan,0
duchesse zepahne,0
chirlito,1
daisy,0
ricardo,1
manziel,1
cecile,0
gellie ann,0
allan,1
annie lilette,0
arnel,1
blessilda,0
julio,1
romeo,1
sancha linet,0
herman,1
manuel,1
rebecca,0
jacinta,0
cecile,0
alona,0
abbah,0
solita,0
melerissa,0
adelaida,0
alfonso,1
lorgene,0
joel,1
paulino,1
virgilio tandang,1
jimmy,1
antonio,1
elizabeth,0
rosaline,0
catherine,0
angeles paloma,1
arlyn,0
paquito r,1
nancy,0
amalia,0
fatima irene,0
oscar,1
ludivina,0
manuel,1
kristine,0
leonardo vincent,1
marylen,0
maria jocylyn,0
julie,1
ruby,0
teofilo,1
ivan jade,1
merilyn balatero,0
zen beatrice,0
danilo,1
benjamin,1
carlos,1
estrella,0
danilo,1
eunice maricon,0
jose,1
evernesto,1
maria catherine,0
danilo,1
rommel,1
ady,0
melchor,1
hazel,0
lee,1
editha,0
rosario,0
sammy,1
arthemus,1
febegyl,0
gene marie,0
florante,1
amil,0
froigilin,0
victoria,0
cresendo,1
ricardo,1
enrique valenzuela,1
joan,0
monica,0
mary anthonette,0
jenelyn,0
elda,0
j-r,1
joseph,1
elvy,0
amador,1
aquilino,1
marigene,0
elvira,0
analyne,0
mario b,1
alona,0
rodulfo,1
elvie joy,0
ersan,1
"pacito, jr.",1
gerry,1
roberto,1
everjesto,1
roberto,1
aurelio,1
renalyn,0
leopoldo,1
welita,0
rolando,1
quisha jeramae,0
corazon,0
rosie,0
joseph,1
junie,1
gerwin,0
dolores,0
rosanna,0
rustom,1
nena,0
bernesa,0
jobel,1
rodolfo,1
rudalyn,0
joel,1
editha,0
sergio r.,1
dandy,1
emme,0
hazel,0
venus,0
vivian,0
jestoni,1
donna jerfel,0
kuraysia,0
maria elena,0
emelin,0
edgardo,1
hazel jane,0
ralyn,1
maximiano,1
cerila,0
mary,0
rolando,1
saldo,0
danilo,1
judith,0
dennis,1
jose,1
antonio jr,1
john patrick,1
myla,0
dominador,1
shellamie,0
ramil,1
diowielyn blanco,0
oscar,1
hannah mae,0
jenny,0
nil eve,0
teresa,0
norris,1
jose arlito,1
meralyn,0
dranreb,1
chris mael,1
flora,0
josephine,0
elizabeth,0
patrice,0
cecilia,0
leo,1
amerisa,0
imelda,0
mustapha,1
josar,1
rolly,1
eduvijes,0
concepcion,0
isabelita piccio,0
ma. bella,0
jimmy,1
monina,1
bartolome,1
abrelita,0
melita,0
demrick niel,1
jaylyn,0
jenny liz,1
pherly fe,0
ariel,1
janette,0
crisanto ador,1
orlando,1
jeonny dean,0
estelito jr.,1
diana claire,0
veronica,0
judelyn,0
andres,1
christian,1
alex,1
francis joseph,1
mercy,0
gilbert lumayag,1
jose,1
isabel,0
ma. trisky,0
cayetano,1
joan,0
chelo,1
louie,1
chris arshane,1
julito,1
romulo jr.,1
manuel boy,1
shina may,0
benito,1
rehana,0
maria estrelleta,0
maylie,0
chrsitine,0
ma. liealie,0
cesar,1
alfredo jr.,1
maria monica,0
jenard carl,1
niño,1
cirila,0
joesette,1
francisca,0
concordio,1
jeoffrey,1
ulymer,1
soraida,0
jaime jr.,1
cecilio,1
warlito,1
ellen armilla,0
inocencio,1
jakerele,1
shehana,0
rosalie,0
lenie,0
marcia,0
nathaniel,1
marianita,0
ian jay,0
jerry,1
vincent,1
shiela mae,0
romeo,1
salvacion,0
bernabe,1
daisy,0
leoniso,1
catherine,0
rey,1
arnelio,1
manuel,1
marc yansy,1
rolly,1
jerry jr.,1
estelito,1
silvestre,1
noel,1
narciso,1
reino kerwin,1
honey mae,0
catherine,0
nasser,1
florencio,1
jennifer,0
ramel james,1
maria liberata,0
christian james,1
bienvenido,1
proculo,1
eddie,1
marjorie,0
lino,1
semporiana,0
marcia,0
johnson,1
reynaldo,1
rudolfo jr.,1
glecyl,0
adelfa,0
pacita,0
melchor,1
cecilio,1
alexander lucas,1
romel,1
rextor,1
marissa,0
rengio,1
ralph jayson,1
maximo,1
rhea,0
roberto,1
alfredo,1
garry,1
illianes,0
lolita,0
nelson,1
roldan,1
paola jorgian,0
shirely,0
elena,0
teresita,0
cherelyn,0
juanito jr.,1
john bill,1
lorence manib,0
cipriano jr,1
peter john,1
victor phillip,1
hanna rhea,0
